PROVINCIA,CANTÓN,MES,DIA,HORA,ZONA,CLASE,CAUSA,NUM_FALLECIDO,NUM_LESIONADO,TOTAL_VICTIMAS
MANABÍ,MANTA,JUNIO,SÁBADO,13:00 A 13:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,DURAN,JUNIO,SÁBADO,14:00 A 14:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
LOJA,LOJA,JUNIO,SÁBADO,14:00 A 14:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,15:00 A 15:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,4,4
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,15:00 A 15:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,1,1
GUAYAS,DURAN,JUNIO,SÁBADO,15:00 A 15:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,16:00 A 16:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,2,2
EL ORO,PIÑAS,JUNIO,SÁBADO,16:00 A 16:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
ESMERALDAS,ESMERALDAS,JUNIO,SÁBADO,16:00 A 16:59,RURAL,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,1,1
EL ORO,HUAQUILLAS,JUNIO,SÁBADO,16:00 A 16:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
PICHINCHA,QUITO,JUNIO,SÁBADO,17:00 A 17:59,URBANA,ESTRELLAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,MILAGRO,JUNIO,SÁBADO,17:00 A 17:59,URBANA,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
PICHINCHA,QUITO,JUNIO,SÁBADO,17:00 A 17:59,URBANA,PÉRDIDA DE PISTA,FACTORES CLIMÁTICOS,0,1,1
TUNGURAHUA,AMBATO,JUNIO,SÁBADO,17:00 A 17:59,URBANA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,18:00 A 18:59,URBANA,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
PICHINCHA,QUITO,JUNIO,SÁBADO,18:00 A 18:59,RURAL,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,2,2
PASTAZA,MERA,JUNIO,SÁBADO,18:00 A 18:59,RURAL,CHOQUES,MAL ESTADO DE LA VÍA,0,0,0
EL ORO,SANTA ROSA,JUNIO,SÁBADO,18:00 A 18:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,3,3
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,18:00 A 18:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,19:00 A 19:59,URBANA,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,2,3
PICHINCHA,QUITO,JUNIO,SÁBADO,19:00 A 19:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,2,2
MANABÍ,JUNIN,JUNIO,SÁBADO,19:00 A 19:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,2,2
PICHINCHA,QUITO,JUNIO,SÁBADO,19:00 A 19:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,2,2
GUAYAS,EL TRIUNFO,JUNIO,SÁBADO,20:00 A 20:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,4,4
MANABÍ,TOSAGUA,JUNIO,SÁBADO,20:00 A 20:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
PICHINCHA,QUITO,JUNIO,SÁBADO,20:00 A 20:59,RURAL,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
LOS RÍOS,MONTALVO,JUNIO,SÁBADO,20:00 A 20:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,20:00 A 20:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,2,2
COTOPAXI,LATACUNGA,JUNIO,SÁBADO,20:00 A 20:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,2,0,2
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,20:00 A 20:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,2,2
GUAYAS,MILAGRO,JUNIO,SÁBADO,21:00 A 21:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,NARANJAL,JUNIO,SÁBADO,21:00 A 21:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,1,0,1
MANABÍ,EL CARMEN,JUNIO,SÁBADO,21:00 A 21:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
LOJA,LOJA,JUNIO,SÁBADO,21:00 A 21:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
PICHINCHA,QUITO,JUNIO,SÁBADO,21:00 A 21:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
LOS RÍOS,VINCES,JUNIO,SÁBADO,22:00 A 22:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
AZUAY,CUENCA,JUNIO,SÁBADO,22:00 A 22:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,2,2
MANABÍ,MANTA,JUNIO,SÁBADO,22:00 A 22:59,URBANA,ESTRELLAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
PICHINCHA,QUITO,JUNIO,SÁBADO,23:00 A 23:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,SÁBADO,23:00 A 23:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,3,3
PICHINCHA,QUITO,JUNIO,SÁBADO,23:00 A 23:59,URBANA,OTROS,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
TUNGURAHUA,AMBATO,JUNIO,SÁBADO,23:00 A 23:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,SAMBORONDON,JUNIO,SÁBADO,23:00 A 23:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,4,4
AZUAY,CUENCA,JUNIO,DOMINGO,00:00 A 00:59,URBANA,OTROS,EMBRIAGUEZ O DROGA,0,0,0
AZUAY,CUENCA,JUNIO,DOMINGO,00:00 A 00:59,RURAL,CHOQUES,EMBRIAGUEZ O DROGA,0,2,2
SANTA ELENA,SALINAS,JUNIO,DOMINGO,00:00 A 00:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
PICHINCHA,QUITO,JUNIO,DOMINGO,00:00 A 00:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,00:00 A 00:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
AZUAY,CUENCA,JUNIO,DOMINGO,00:00 A 00:59,RURAL,ATROPELLOS,EMBRIAGUEZ O DROGA,0,1,1
GUAYAS,NARANJAL,JUNIO,DOMINGO,01:00 A 01:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
IMBABURA,IBARRA,JUNIO,DOMINGO,01:00 A 01:59,RURAL,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
TUNGURAHUA,MOCHA,JUNIO,DOMINGO,01:00 A 01:59,URBANA,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
EL ORO,MACHALA,JUNIO,DOMINGO,01:00 A 01:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,0,0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,DOMINGO,02:00 A 02:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
AZUAY,CUENCA,JUNIO,DOMINGO,02:00 A 02:59,URBANA,PÉRDIDA DE PISTA,EMBRIAGUEZ O DROGA,0,0,0
ESMERALDAS,ESMERALDAS,JUNIO,DOMINGO,02:00 A 02:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
MANABÍ,PORTOVIEJO,JUNIO,DOMINGO,02:00 A 02:59,RURAL,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
LOJA,LOJA,JUNIO,DOMINGO,02:00 A 02:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,0,0
TUNGURAHUA,AMBATO,JUNIO,DOMINGO,02:00 A 02:59,RURAL,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
MANABÍ,MANTA,JUNIO,DOMINGO,02:00 A 02:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,DOMINGO,02:00 A 02:59,URBANA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,0,0,0
AZUAY,CUENCA,JUNIO,DOMINGO,02:00 A 02:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
PICHINCHA,QUITO,JUNIO,DOMINGO,03:00 A 03:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
SANTA ELENA,SANTA ELENA,JUNIO,DOMINGO,03:00 A 03:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
SANTA ELENA,SALINAS,JUNIO,DOMINGO,03:00 A 03:59,URBANA,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,03:00 A 03:59,URBANA,PÉRDIDA DE PISTA,EMBRIAGUEZ O DROGA,0,0,0
PICHINCHA,QUITO,JUNIO,DOMINGO,03:00 A 03:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,2,2
PICHINCHA,QUITO,JUNIO,DOMINGO,03:00 A 03:59,URBANA,ESTRELLAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,03:00 A 03:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,03:00 A 03:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
TUNGURAHUA,AMBATO,JUNIO,DOMINGO,04:00 A 04:59,RURAL,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,2,2
AZUAY,CUENCA,JUNIO,DOMINGO,04:00 A 04:59,URBANA,PÉRDIDA DE PISTA,EMBRIAGUEZ O DROGA,1,2,3
GUAYAS,NARANJAL,JUNIO,DOMINGO,05:00 A 05:59,URBANA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,05:00 A 05:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
PICHINCHA,QUITO,JUNIO,DOMINGO,05:00 A 05:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,05:00 A 05:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,05:00 A 05:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
MANABÍ,ROCAFUERTE,JUNIO,DOMINGO,05:00 A 05:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
IMBABURA,ANTONIO ANTE,JUNIO,DOMINGO,06:00 A 06:59,URBANA,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
MANABÍ,JIPIJAPA,JUNIO,DOMINGO,06:00 A 06:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,DURAN,JUNIO,DOMINGO,07:00 A 07:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
ESMERALDAS,ESMERALDAS,JUNIO,DOMINGO,08:00 A 08:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,09:00 A 09:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,1,1
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,DOMINGO,09:00 A 09:59,URBANA,ESTRELLAMIENTOS,DAÑOS MECÁNICOS,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,09:00 A 09:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,10:00 A 10:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,1,2,3
LOJA,LOJA,JUNIO,DOMINGO,10:00 A 10:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,0,0
PICHINCHA,QUITO,JUNIO,DOMINGO,10:00 A 10:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,11:00 A 11:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
MANABÍ,PORTOVIEJO,JUNIO,DOMINGO,11:00 A 11:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
PICHINCHA,QUITO,JUNIO,DOMINGO,11:00 A 11:59,URBANA,ATROPELLOS,EMBRIAGUEZ O DROGA,0,2,2
CHIMBORAZO,GUANO,JUNIO,DOMINGO,11:00 A 11:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,11:00 A 11:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
CHIMBORAZO,ALAUSI,JUNIO,DOMINGO,12:00 A 12:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,DOMINGO,12:00 A 12:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
MANABÍ,JIPIJAPA,JUNIO,DOMINGO,12:00 A 12:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
MANABÍ,SANTA ANA,JUNIO,DOMINGO,12:00 A 12:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
EL ORO,ARENILLAS,JUNIO,DOMINGO,12:00 A 12:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
ESMERALDAS,RIOVERDE,JUNIO,DOMINGO,14:00 A 14:59,RURAL,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,2,2
PICHINCHA,QUITO,JUNIO,DOMINGO,14:00 A 14:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,2,2
LOJA,LOJA,JUNIO,DOMINGO,15:00 A 15:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
SANTA ELENA,SALINAS,JUNIO,DOMINGO,15:00 A 15:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,3,3
MANABÍ,MANTA,JUNIO,DOMINGO,15:00 A 15:59,URBANA,PÉRDIDA DE PISTA,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
PICHINCHA,QUITO,JUNIO,DOMINGO,16:00 A 16:59,RURAL,CHOQUES,EXCESO VELOCIDAD,0,0,0
GUAYAS,EL TRIUNFO,JUNIO,DOMINGO,16:00 A 16:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
LOJA,LOJA,JUNIO,DOMINGO,16:00 A 16:59,URBANA,PÉRDIDA DE PISTA,OTRAS CAUSAS,2,2,4
LOS RÍOS,QUEVEDO,JUNIO,DOMINGO,16:00 A 16:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
GUAYAS,MILAGRO,JUNIO,DOMINGO,16:00 A 16:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
LOS RÍOS,QUEVEDO,JUNIO,DOMINGO,17:00 A 17:59,URBANA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
MANABÍ,MONTECRISTI,JUNIO,DOMINGO,17:00 A 17:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
MANABÍ,PAJAN,JUNIO,DOMINGO,17:00 A 17:59,RURAL,PÉRDIDA DE PISTA,EMBRIAGUEZ O DROGA,0,3,3
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,DOMINGO,18:00 A 18:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
IMBABURA,IBARRA,JUNIO,DOMINGO,18:00 A 18:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,DURAN,JUNIO,DOMINGO,18:00 A 18:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
AZUAY,CUENCA,JUNIO,DOMINGO,18:00 A 18:59,RURAL,CHOQUES,EMBRIAGUEZ O DROGA,0,1,1
COTOPAXI,LATACUNGA,JUNIO,DOMINGO,18:00 A 18:59,RURAL,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN,1,0,1
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,19:00 A 19:59,URBANA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
SANTA ELENA,SANTA ELENA,JUNIO,DOMINGO,19:00 A 19:59,RURAL,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,6,6
LOS RÍOS,PUEBLOVIEJO,JUNIO,DOMINGO,19:00 A 19:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
PICHINCHA,QUITO,JUNIO,DOMINGO,19:00 A 19:59,URBANA,OTROS,MAL REBASAMIENTO INVADIR CARRIL,0,1,1
LOS RÍOS,VINCES,JUNIO,DOMINGO,19:00 A 19:59,RURAL,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,2,2
GUAYAS,EL TRIUNFO,JUNIO,DOMINGO,19:00 A 19:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,DURAN,JUNIO,DOMINGO,19:00 A 19:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
AZUAY,CUENCA,JUNIO,DOMINGO,19:00 A 19:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,3,3
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,20:00 A 20:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,1,1
GUAYAS,SIMON BOLIVAR,JUNIO,DOMINGO,20:00 A 20:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
PICHINCHA,QUITO,JUNIO,DOMINGO,20:00 A 20:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,21:00 A 21:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,1,2,3
TUNGURAHUA,TISALEO,JUNIO,DOMINGO,21:00 A 21:59,RURAL,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,1,2
MANABÍ,PORTOVIEJO,JUNIO,DOMINGO,21:00 A 21:59,RURAL,CAÍDA DE PASAJEROS,IMPRUDENCIA  DEL PEATÓN,0,1,1
PICHINCHA,QUITO,JUNIO,DOMINGO,21:00 A 21:59,URBANA,CHOQUES,EMBRIAGUEZ O DROGA,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,21:00 A 21:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,1,1,2
GUAYAS,NARANJAL,JUNIO,DOMINGO,21:00 A 21:59,RURAL,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,1,0,1
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,21:00 A 21:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,1,1
EL ORO,MACHALA,JUNIO,DOMINGO,22:00 A 22:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
EL ORO,ARENILLAS,JUNIO,DOMINGO,22:00 A 22:59,RURAL,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,3,3
GUAYAS,GUAYAQUIL,JUNIO,DOMINGO,23:00 A 23:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
EL ORO,MACHALA,JUNIO,DOMINGO,23:00 A 23:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,1,0,1
LOS RÍOS,BUENA FE,JUNIO,LUNES,00:00 A 00:59,RURAL,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
GUAYAS,GUAYAQUIL,JUNIO,LUNES,00:00 A 00:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,1,1
GUAYAS,MILAGRO,JUNIO,LUNES,00:00 A 00:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,LUNES,00:00 A 00:59,URBANA,ROZAMIENTOS,EMBRIAGUEZ O DROGA,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,LUNES,01:00 A 01:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,LUNES,02:00 A 02:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,LUNES,02:00 A 02:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
CHIMBORAZO,RIOBAMBA,JUNIO,LUNES,04:00 A 04:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,0,0
GUAYAS,DURAN,JUNIO,LUNES,04:00 A 04:59,URBANA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,LUNES,06:00 A 06:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,0,0
PICHINCHA,QUITO,JUNIO,LUNES,06:00 A 06:59,URBANA,ESTRELLAMIENTOS,EXCESO VELOCIDAD,0,0,0
PICHINCHA,QUITO,JUNIO,LUNES,07:00 A 07:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,LUNES,07:00 A 07:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,2,2
SANTO DOMINGO DE LOS TSÁCHILAS,SANTO DOMINGO,JUNIO,LUNES,07:00 A 07:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
PICHINCHA,QUITO,JUNIO,LUNES,08:00 A 08:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
LOS RÍOS,PUEBLOVIEJO,JUNIO,LUNES,08:00 A 08:59,RURAL,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,0,0,0
PICHINCHA,QUITO,JUNIO,LUNES,08:00 A 08:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,2,2
PICHINCHA,QUITO,JUNIO,LUNES,08:00 A 08:59,URBANA,CHOQUES,EXCESO VELOCIDAD,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,LUNES,08:00 A 08:59,URBANA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO,0,1,1
TUNGURAHUA,AMBATO,JUNIO,LUNES,09:00 A 09:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,2,2
GUAYAS,GUAYAQUIL,JUNIO,LUNES,09:00 A 09:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,1,1
GUAYAS,DURAN,JUNIO,LUNES,10:00 A 10:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,4,4
LOJA,LOJA,JUNIO,LUNES,10:00 A 10:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
PICHINCHA,QUITO,JUNIO,LUNES,11:00 A 11:59,URBANA,PÉRDIDA DE PISTA,EXCESO VELOCIDAD,0,0,0
GUAYAS,GUAYAQUIL,JUNIO,LUNES,11:00 A 11:59,URBANA,ATROPELLOS,EXCESO VELOCIDAD,0,3,3
LOS RÍOS,PALENQUE,JUNIO,LUNES,12:00 A 12:59,URBANA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
GUAYAS,GUAYAQUIL,JUNIO,LUNES,12:00 A 12:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,0,0
AZUAY,CUENCA,JUNIO,LUNES,12:00 A 12:59,RURAL,PÉRDIDA DE PISTA,DAÑOS MECÁNICOS,1,6,7
GUAYAS,LOMAS DE SARGENTILLO,JUNIO,LUNES,12:00 A 12:59,RURAL,PÉRDIDA DE PISTA,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,1,0,1
GUAYAS,SAN JACINTO DE YAGUACHI,JUNIO,LUNES,12:00 A 12:59,RURAL,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,0,1,1
